FIPS,County,State,Type,RE,Sex,AYA (15-39 years),Alcohol-associated,All Site,Bladder,Brain & ONS,Cervix,Cervix (21-65 years),Cervix (Early Stage),Cervix (Late Stage),Colon & Rectum,Colon & Rectum (45-75 years),Colon & Rectum (Early Stage),Colon & Rectum (Late Stage),"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Female Breast (40-74 years),Female Breast (Early Stage),Female Breast (Late Stage),HPV-associated,Head and Neck,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Lung & Bronchus (50-80 years),Lung & Bronchus (Early Stage),Lung & Bronchus (Late Stage),Melanoma of the Skin,Non-Hodgkin Lymphoma,Obesity-associated,Oral Cavity & Pharynx,Ovary,Pancreas,Pediatric (0-19 years),Prostate,Stomach,Thyroid,Tobacco-associated
30011,Carter County,Montana,Incidence,White NH,Male,,,363.9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,All,All,71.7221,121.5304,417.9846,24.1103,6.2324,7.4103,,,,35.0478,70.4317,14.9367,17.8177,24.0479,3.4291,119.7494,233.6753,80.0989,33.3867,12.0122,29.1808,18.9296,10.9839,7.037,48.4556,149.7735,13.8672,29.956,19.0428,15.6573,155.1476,13.5401,8.6036,11.793,,135.6691,5.8291,12.3874,175.6381
30013,Cascade County,Montana,Incidence,All,Female,90.8792,162.5763,385.9936,10.7293,,7.4103,,,,29.6956,52.9975,14.3373,12.7674,24.0479,,119.7494,233.6753,80.0989,33.3867,12.2563,28.6858,13.735,8.1095,5.6499,48.6774,153.6246,15.385,29.2194,17.5085,11.187,203.1107,7.1821,8.6036,9.8492,,,,18.9954,138.0048
30013,Cascade County,Montana,Incidence,All,Male,54.5786,78.8205,461.556,40.1634,7.4803,,,,,40.6619,87.4414,15.3554,23.2767,,6.944,,,,,12.2548,30.637,24.5998,14.1345,8.4405,48.7324,146.1563,11.7571,31.9751,21.8193,20.514,103.7173,20.2554,,13.8798,,135.6691,8.5164,,218.475
30013,Cascade County,Montana,Incidence,American Indian/Alaska Native NH,All,,188.625,675.1876,,,,,,,,,,,,,,,,,,,,,,164.5491,545.683,,112.1426,,,245.4995,,,,,168.7555,,,361.6173
30013,Cascade County,Montana,Incidence,American Indian/Alaska Native NH,Female,,194.5131,685.9746,,,,,,,,,,,,,,,,,,,,,,199.9218,710.1278,,,,,298.765,,,,,,,,341.0403
30013,Cascade County,Montana,Incidence,American Indian/Alaska Native NH,Male,,180.7967,699.3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5818,,,,,168.7555,,,425.6647
30013,Cascade County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Hispanic,All,,,307.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,Cascade County,Montana,Incidence,White NH,All,73.7926,120.8877,413.3855,24.689,6.5877,,,,,35.6309,70.1883,15.7574,17.7393,21.7204,3.049,120.5823,233.3163,80.6508,34.4617,11.4523,29.4504,19.4815,10.7008,6.1742,46.1639,141.4228,13.7097,28.1142,19.817,16.1915,153.5955,13.4815,6.9491,12.1501,,133.3131,5.4596,12.9057,172.9174
30013,Cascade County,Montana,Incidence,White NH,Female,95.4692,164.4694,380.8305,11.4177,,,,,,30.3458,52.5688,15.049,12.8417,21.7204,,120.5823,233.3163,80.6508,34.4617,11.3943,31.1776,13.7347,7.9229,5.3861,45.6294,143.0074,15.4233,26.5562,18.3905,11.9868,201.4273,7.8599,6.9491,9.9013,,,,20.6771,134.9497
30013,Cascade County,Montana,Incidence,White NH,Male,54.077,75.8461,456.2453,40.3793,8.355,,,,,41.0743,87.3265,16.247,23.015,,,,,,,11.8676,28.6329,25.6094,13.751,6.9949,47.0818,140.2373,11.4083,30.7727,22.4674,20.7281,102.4882,19.4499,,14.4656,,133.3131,8.3738,,215.1801
30015,Chouteau County,Montana,Incidence,All,All,,85.9669,351.9924,,,,,,,43.4277,,,,,,,,,,,,,,,57.7647,175.4358,,35.6928,,,121.7564,,,,,151.221,,,156.1868
30015,Chouteau County,Montana,Incidence,All,Female,,107.9768,297.8307,,,,,,,,,,,,,,,,,,,,,,62.2545,,,,,,132.5411,,,,,,,,133.477
30015,Chouteau County,Montana,Incidence,All,Male,,,413.2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.4552,,,,,151.221,,,180.4652
30015,Chouteau County,Montana,Incidence,American Indian/Alaska Native NH,All,,,332.3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30015,Chouteau County,Montana,Incidence,White NH,All,,81.4262,333.7621,,,,,,,,,,,,,,,,,,,,,,56.4876,165.7766,,35.0913,,,107.9036,,,,,142.7377,,,134.8041
30015,Chouteau County,Montana,Incidence,White NH,Female,,108.0697,286.8245,,,,,,,,,,,,,,,,,,,,,,66.0786,,,,,,127.5603,,,,,,,,117.4087
30015,Chouteau County,Montana,Incidence,White NH,Male,,,385.8735,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.093,,,,,142.7377,,,154.6042
30017,Custer County,Montana,Incidence,All,All,,149.9374,456.3917,19.6437,,,,,,44.9416,100.4266,,29.1564,,,137.1294,288.1642,95.0534,42.076,,32.4136,23.9059,,,45.2037,148.8,,32.6165,22.4409,,178.9373,,,,,128.688,,,195.8613
30017,Custer County,Montana,Incidence,All,Female,,182.4155,368.6415,,,,,,,,,,,,,137.1294,288.1642,95.0534,42.076,,,,,,,,,,,,220.9288,,,,,,,,125.6422
30017,Custer County,Montana,Incidence,All,Male,,116.0254,566.436,,,,,,,59.3506,140.8267,,39.6644,,,,,,,,,,,,62.9882,186.7118,,42.1161,,,137.2783,,,,,128.688,,,276.2328
30017,Custer County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,Custer County,Montana,Incidence,White NH,All,,153.4612,463.2647,20.2817,,,,,,45.825,101.7272,,30.5143,,,139.5282,301.6921,99.9409,,,34.2853,22.8725,,,46.7762,153.8763,,33.8414,21.4747,,180.3103,,,,,133.3932,,,197.1763
30017,Custer County,Montana,Incidence,White NH,Female,,184.6255,370.6854,,,,,,,,,,,,,139.5282,301.6921,99.9409,,,,,,,,,,,,,222.5602,,,,,,,,121.3486
30017,Custer County,Montana,Incidence,White NH,Male,,121.7177,579.2945,,,,,,,61.883,147.216,,41.2316,,,,,,,,,,,,65.4678,193.7289,,43.7573,,,139.346,,,,,133.3932,,,283.7951
30019,Daniels County,Montana,Incidence,All,All,,,289.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9267
30019,Daniels County,Montana,Incidence,All,Female,,,234.8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,All,Male,,,353.4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,White NH,All,,,280.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9004
30019,Daniels County,Montana,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30019,Daniels County,Montana,Incidence,White NH,Male,,,354.8854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,All,All,,115.0466,423.8332,,,,,,,38.2804,,,,,,118.4362,215.8796,72.6943,,,34.547,,,,57.2645,180.0295,,35.8653,,,164.5582,,,,,87.8329,,,173.7112
30021,Dawson County,Montana,Incidence,All,Female,,167.3849,423.281,,,,,,,,,,,,,118.4362,215.8796,72.6943,,,,,,,,,,,,,225.6491,,,,,,,,165.3243
30021,Dawson County,Montana,Incidence,All,Male,,74.2125,450.3846,,,,,,,,,,,,,,,,,,,,,,65.9685,182.0147,,,,,111.6501,,,,,87.8329,,,194.3912
30021,Dawson County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,Dawson County,Montana,Incidence,White NH,All,,113.6852,431.8093,,,,,,,39.7314,,,,,,116.8684,208.7106,69.1273,,,35.3317,,,,59.0207,185.1669,,37.2244,,,163.5623,,,,,89.4564,,,174.5385
30021,Dawson County,Montana,Incidence,White NH,Female,,167.3632,428.5335,,,,,,,,,,,,,116.8684,208.7106,69.1273,,,,,,,,,,,,,224.0907,,,,,,,,167.0639
30021,Dawson County,Montana,Incidence,White NH,Male,,71.6524,462.0895,,,,,,,,,,,,,,,,,,,,,,68.1739,186.4561,,,,,111.733,,,,,89.4564,,,195.5878
30023,Deer Lodge County,Montana,Incidence,All,All,,111.9966,416.8311,,,,,,,38.2489,59.1463,,21.8305,,,86.8254,164.8421,65.7977,,,28.5195,,,,56.2391,174.5214,,34.9856,,,136.4296,,,,,138.0384,,,167.2092
30023,Deer Lodge County,Montana,Incidence,All,Female,,139.1741,335.9298,,,,,,,,,,,,,86.8254,164.8421,65.7977,,,,,,,45.7299,,,,,,171.8172,,,,,,,,132.851
30023,Deer Lodge County,Montana,Incidence,All,Male,,84.5802,496.539,,,,,,,44.5431,,,,,,,,,,,,,,,66.6124,220.8963,,45.4278,,,100.3426,,,,,138.0384,,,201.0779
30023,Deer Lodge County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,Deer Lodge County,Montana,Incidence,White NH,All,,113.1274,416.5944,,,,,,,40.0223,62.2435,,22.922,,,87.8383,164.7101,65.4711,,,29.8442,,,,54.0203,163.8184,,33.1101,,,137.1048,,,,,140.8274,,,164.2832
30023,Deer Lodge County,Montana,Incidence,White NH,Female,,135.7444,332.5054,,,,,,,,,,,,,87.8383,164.7101,65.4711,,,,,,,47.4463,,,,,,168.9919,,,,,,,,127.0699
30023,Deer Lodge County,Montana,Incidence,White NH,Male,,89.122,498.7363,,,,,,,46.7536,,,,,,,,,,,,,,,60.7229,195.6634,,40.9361,,,104.9769,,,,,140.8274,,,200.3616
30025,Fallon County,Montana,Incidence,All,All,,160.5612,500.0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.877,,,,,128.8958,,,223.6489
30025,Fallon County,Montana,Incidence,All,Female,,200.1902,490.3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.68,,,,,,,,165.1884
30025,Fallon County,Montana,Incidence,All,Male,,,522.2787,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0073,,,,,128.8958,,,294.1512
30025,Fallon County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,Fallon County,Montana,Incidence,White NH,All,,155.8952,491.9102,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.7062,,,,,131.6203,,,231.927
30025,Fallon County,Montana,Incidence,White NH,Female,,187.942,478.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7339,,,,,,,,172.7252
30025,Fallon County,Montana,Incidence,White NH,Male,,,516.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5516,,,,,131.6203,,,302.9073
30027,Fergus County,Montana,Incidence,All,All,,117.1289,408.8653,18.0856,,,,,,37.2266,64.8961,,17.2029,,,128.4539,261.5515,87.601,40.8529,,29.6953,21.7025,18.3171,,35.3134,98.2281,,16.8329,,,151.9349,,,,,125.4088,,,148.0396
30027,Fergus County,Montana,Incidence,All,Female,,153.6649,362.1505,,,,,,,,,,,,,128.4539,261.5515,87.601,40.8529,,,,,,38.1808,,,,,,182.3532,,,,,,,,105.0867
30027,Fergus County,Montana,Incidence,All,Male,,80.9744,459.3839,30.8143,,,,,,61.5387,111.8612,,,,,,,,,,,,,,34.26,,,,,,119.8314,,,,,125.4088,,,191.9208
30027,Fergus County,Montana,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Fergus County,Montana,Incidence,White NH,All,,116.3283,406.6872,17.8225,,,,,,34.5705,57.1376,,,,,130.9695,265.5023,88.5784,42.3911,,31.075,20.3265,19.0077,,35.4953,102.0308,,16.3894,,,148.4591,,,,,122.3386,,,143.5537
30027,Fergus County,Montana,Incidence,White NH,Female,,156.9595,366.1688,,,,,,,,,,,,,130.9695,265.5023,88.5784,42.3911,,,,,,37.5654,,,,,,184.492,,,,,,,,104.5339
30027,Fergus County,Montana,Incidence,White NH,Male,,76.4601,452.2589,,,,,,,56.1474,,,,,,,,,,,,,,,35.6068,,,,,,110.4607,,,,,122.3386,,,183.9438
30029,Flathead County,Montana,Incidence,All,All,101.4407,132.6386,486.5914,23.5202,6.8306,,,,,37.4924,69.1104,14.4058,21.4798,22.3138,4.7223,136.9796,257.2805,93.6202,41.9421,11.4909,36.0511,19.1744,15.6378,7.8158,49.4955,147.6322,19.542,28.6659,38.3654,20.351,178.0992,13.3763,12.8226,11.8739,32.505,134.2614,4.4132,19.0125,175.7663
30029,Flathead County,Montana,Incidence,All,Female,125.8336,188.2414,460.428,11.2951,6.6802,,,,,37.4979,62.7669,12.6803,23.4144,22.3138,,136.9796,257.2805,93.6202,41.9421,11.0564,35.2355,14.8763,11.0502,4.2723,48.8945,141.5701,18.3386,29.3397,32.7403,15.7103,237.3085,8.7754,12.8226,10.2882,29.7749,,,23.6904,144.6423
30029,Flathead County,Montana,Incidence,All,Male,77.3602,73.7362,517.7598,38.526,7.001,,,,,36.6506,75.3612,15.9725,18.8579,,8.0862,,,,,11.6367,37.1257,23.4571,20.3266,11.26,50.2008,153.1874,21.2848,27.5218,45.1034,25.4809,114.8648,18.038,,13.7116,34.8965,134.2614,4.9818,14.4515,209.3575
30029,Flathead County,Montana,Incidence,American Indian/Alaska Native NH,All,,,710.7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0034,,,,,,,,353.4212
30029,Flathead County,Montana,Incidence,American Indian/Alaska Native NH,Female,,,833.7682,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.6277,,,,,,,,461.5255
30029,Flathead County,Montana,Incidence,American Indian/Alaska Native NH,Male,,,490.3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Asian/Pacific Islander NH,All,,,430.1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Hispanic,All,,,273.1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.3505,,,,,,,,
30029,Flathead County,Montana,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,Hispanic,Male,,,380.5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,Flathead County,Montana,Incidence,White NH,All,96.1752,133.203,479.9685,23.3782,7.2353,,,,,37.2825,69.551,14.0599,21.7232,21.467,4.7815,139.1161,261.4995,93.9242,43.9106,11.8094,37.0119,18.6881,16.3071,7.541,49.3514,146.2263,20.0359,28.0851,31.4752,20.2763,177.4325,13.5863,12.4987,11.4813,34.5202,132.7387,4.1218,19.7782,174.0656
