"FIPS","County","State","Type","RE","Sex","All.Site","Bladder","Brain...ONS","Cervix","Colon...Rectum","Corpus.Uteri...Uterus..NOS","Esophagus","Female.Breast","Kidney...Renal.Pelvis","Leukemia","Liver...IBD","Lung...Bronchus","Melanoma.of.the.Skin","Non.Hodgkin.Lymphoma","Oral.Cavity...Pharynx","Ovary","Pancreas","Prostate","Stomach","Thyroid"
49033,"Rich County","Utah","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,"Rich County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,"Rich County","Utah","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,"Rich County","Utah","Mortality","White NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,"Rich County","Utah","Mortality","White NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,"Rich County","Utah","Mortality","White NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","All","All",120.1,3.3,4.6,NA,10.6,NA,2.7,NA,2.9,6.1,5.7,15.9,2.7,4.4,1.8,NA,10,NA,2.4,0.5
49035,"Salt Lake County","Utah","Mortality","All","Female",107,1.4,3.9,2,9.6,5,0.9,19.5,1.9,4.8,4.2,13.8,2.2,3.4,1,6.4,7.7,NA,1.7,NA
49035,"Salt Lake County","Utah","Mortality","All","Male",139.7,6,5.4,NA,11.7,NA,4.7,NA,4.2,7.8,7.6,18.5,3.3,5.9,2.6,NA,12.6,22.2,3.4,0.6
49035,"Salt Lake County","Utah","Mortality","American Indian/Alaska Native NH","All",87.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Asian/Pacific Islander NH","All",111.5,NA,NA,NA,13.1,NA,NA,NA,NA,NA,7,13.1,NA,NA,NA,NA,7.1,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Asian/Pacific Islander NH","Female",105.3,NA,NA,NA,11.3,14.4,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Asian/Pacific Islander NH","Male",124.2,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Black NH","All",156.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Black NH","Female",137.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Black NH","Male",182.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Hispanic","All",110.2,NA,NA,NA,9.2,NA,NA,NA,NA,4.3,13,12.5,NA,7.3,NA,NA,8.8,NA,4.5,NA
49035,"Salt Lake County","Utah","Mortality","Hispanic","Female",101.1,NA,NA,NA,8.2,NA,NA,15.5,NA,NA,10.5,9.3,NA,NA,NA,5.9,8.3,NA,NA,NA
49035,"Salt Lake County","Utah","Mortality","Hispanic","Male",125.2,NA,NA,NA,10.1,NA,NA,NA,NA,NA,15.7,17.8,NA,NA,NA,NA,9.4,13.9,NA,NA
49035,"Salt Lake County","Utah","Mortality","White NH","All",121.3,3.5,5.1,NA,10.7,NA,2.8,NA,2.9,6.4,4.8,16.3,3,4.2,1.8,NA,10.3,NA,1.9,0.5
49035,"Salt Lake County","Utah","Mortality","White NH","Female",107.9,1.5,4.2,1.9,9.8,4.6,0.9,20.1,1.9,5.2,3.5,14.4,2.5,3.2,1.1,6.4,7.8,NA,1.4,NA
49035,"Salt Lake County","Utah","Mortality","White NH","Male",141.3,6.3,6,NA,11.7,NA,5,NA,4.2,8.1,6.4,18.8,3.8,5.6,2.7,NA,13.1,23.1,2.5,NA
49037,"San Juan County","Utah","Mortality","All","All",128.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","All","Female",127.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","All","Male",128.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","American Indian/Alaska Native NH","All",111.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","American Indian/Alaska Native NH","Female",112.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","White NH","All",139.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","White NH","Female",134.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan County","Utah","Mortality","White NH","Male",143.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","All","All",128.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","All","Female",106.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","All","Male",150.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA
49039,"Sanpete County","Utah","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","White NH","All",134.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","White NH","Female",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete County","Utah","Mortality","White NH","Male",157.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","All","All",148.8,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,19.7,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","All","Female",109.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","All","Male",190.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","White NH","All",151.5,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","White NH","Female",109.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier County","Utah","Mortality","White NH","Male",195.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","All","All",97.3,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,7,NA,NA,NA
49043,"Summit County","Utah","Mortality","All","Female",96.9,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","All","Male",98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","White NH","All",99.9,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,6.6,NA,NA,NA
49043,"Summit County","Utah","Mortality","White NH","Female",98.7,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit County","Utah","Mortality","White NH","Male",102.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","All","All",140.8,10.6,NA,NA,11.2,NA,NA,NA,NA,7,8.3,23.1,NA,NA,NA,NA,7.8,NA,NA,NA
49045,"Tooele County","Utah","Mortality","All","Female",130.9,NA,NA,NA,13.7,NA,NA,21.3,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","All","Male",154,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,25.9,NA,NA
49045,"Tooele County","Utah","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Hispanic","All",102.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","Hispanic","Male",146.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","White NH","All",144.8,11.6,NA,NA,11.4,NA,NA,NA,NA,NA,7.5,24.7,NA,NA,NA,NA,8.9,NA,NA,NA
49045,"Tooele County","Utah","Mortality","White NH","Female",136.4,NA,NA,NA,13.8,NA,NA,22.7,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele County","Utah","Mortality","White NH","Male",155.5,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,24.3,NA,NA
49047,"Uintah County","Utah","Mortality","All","All",134.4,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","All","Female",110.1,NA,NA,NA,NA,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","All","Male",165.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,28,NA,NA
49047,"Uintah County","Utah","Mortality","American Indian/Alaska Native NH","All",142.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","White NH","All",139.4,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","White NH","Female",109.7,NA,NA,NA,NA,NA,NA,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah County","Utah","Mortality","White NH","Male",177.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,31.5,NA,NA
49049,"Utah County","Utah","Mortality","All","All",114.2,3.7,5.6,NA,11.4,NA,2,NA,3.3,6.4,3.6,11,2.8,5,1.3,NA,9.3,NA,2,NA
49049,"Utah County","Utah","Mortality","All","Female",102.2,1.8,6.3,1.6,9.3,5,NA,21.2,2.4,4.4,2.9,9.3,2.1,3,NA,7,8.5,NA,1.5,NA
49049,"Utah County","Utah","Mortality","All","Male",130.9,6.1,4.8,NA,14,NA,3.4,NA,4.4,8.9,4.4,13,3.7,7.6,1.8,NA,10.5,25.5,2.5,NA
49049,"Utah County","Utah","Mortality","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Asian/Pacific Islander NH","All",135.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Asian/Pacific Islander NH","Female",131.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Asian/Pacific Islander NH","Male",157.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Hispanic","All",90.8,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Hispanic","Female",101.4,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","Hispanic","Male",83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah County","Utah","Mortality","White NH","All",115.6,3.9,5.8,NA,11.6,NA,2.1,NA,3.3,6.7,3.5,11,3,5.3,1.3,NA,9.4,NA,1.8,NA
49049,"Utah County","Utah","Mortality","White NH","Female",101.8,1.8,6.6,1.5,9.4,4.7,NA,21.8,2.6,4.5,2.6,9,2.2,3,NA,7,8.3,NA,NA,NA
49049,"Utah County","Utah","Mortality","White NH","Male",134.2,6.5,4.8,NA,14.2,NA,3.6,NA,4.1,9.3,4.3,13.3,4,8.1,2,NA,10.9,25.8,2.1,NA
49051,"Wasatch County","Utah","Mortality","All","All",111.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,13.4,NA,NA,NA
49051,"Wasatch County","Utah","Mortality","All","Female",110.5,NA,NA,NA,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
